"ObservationDate","Province/State","Country/Region","Confirmed","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","Doses_admin","People_partially_vaccinated","People_fully_vaccinated","Prediction (Confirmed)"
"2021-02-19","Punjab","India",177759,-22.043478260869566,18.26086956521739,-20.52173913043478,-21.608695652173914,-16.695652173913043,3.608695652173913,10449942,9693000,756942,183042.73420423255
"2021-02-19","Narino","Colombia",48248,-32.75,-7,-35.333333333333336,-36,-6.333333333333333,8.5,21307,0,0,30595.297512123045
"2021-02-19","Oita","Japan",1280,-13,-9,-26,-22,-8,4,5039,5039,0,3035.8047589467938
"2021-02-19","Nara","Japan",3262,-11,-4,-27,-21,-8,5,5039,5039,0,3327.7996272029013
"2021-02-19","Lambayeque","Peru",37288,-42.666666666666664,-15.333333333333334,-25.5,-42.666666666666664,-30.25,14,170822,170822,0,32791.1487457047
"2021-02-19","Nagano","Japan",2354,-15,-2,-19,-30,-7,4,5039,5039,0,3217.8893429282034
"2021-02-19","Puno","Peru",22854,-38.666666666666664,-16,-40.125,-53.666666666666664,-19.571428571428573,18.333333333333332,170822,170822,0,12679.267966330139
"2021-02-19","Lazio","Italy",223845,-25.333333333333332,4.666666666666667,2.6666666666666665,-37.833333333333336,-21.5,8.166666666666666,3462033,2109787,1352246,154717.09607087067
"2021-02-19","Liguria","Italy",75147,-35.2,2.6,11.6,-26.6,-22,10,3462033,2109787,1352246,35753.70338996061
"2021-02-19","Limburg","Netherlands",68895,-49.75,1.15,11.5,-42.95,-32.484848484848484,12.238095238095237,783438,628993,154445,32642.631933040073
"2021-02-19","Loreto","Peru",29110,-44.5,-3,-43.333333333333336,-35.666666666666664,-25.666666666666668,14.333333333333334,170822,170822,0,38281.43372089582
"2021-02-19","Los Lagos","Chile",49042,-23,-9,-31,-12.8,-16.2,10.5,2898411,2842621,55790,27838.435372278567
"2021-02-19","Madhya Pradesh","India",258871,-11,31.785714285714285,4.098039215686274,4.903846153846154,-9.153846153846153,7.615384615384615,10449942,9693000,756942,229903.94206459576
"2021-02-19","Madre de Dios","Peru",9958,-1.5,15.5,-23.5,-42,-13.5,3,170822,170822,0,8911.172159075451
"2021-02-19","Magdalena","Colombia",32342,-37.666666666666664,-8.5,-30.6,-20,2,9,21307,0,0,21979.74815799614
"2021-02-19","Maharashtra","India",2087632,-22.243243243243242,23.81081081081081,-13.81081081081081,-8.027027027027026,-27.35135135135135,13.702702702702704,10449942,9693000,756942,1757808.2355365404
"2021-02-19","Manipur","India",29230,-30,10,-11.11111111111111,2.6,-16.3,5.571428571428571,10449942,9693000,756942,20075.331284077987
"2021-02-19","Manitoba","Canada",31235,-17.333333333333332,-2.857142857142857,-19.666666666666668,-61.333333333333336,-17.764705882352942,11,1404273,1016579,387694,8693.013593007925
"2021-02-19","Nagasaki","Japan",1593,-12,-1,-24,-32,-3,4,5039,5039,0,2541.034261389876
"2021-02-19","Marche","Italy",62704,-26.833333333333332,1.8333333333333333,12.833333333333334,-25.333333333333332,-17.5,8.333333333333334,3462033,2109787,1352246,24426.17436765607
"2021-02-19","Mecklenburg-Vorpommern","Germany",23219,-45,-3,7,-37,-31,12,4966780,3224145,1742635,5785.398030171822
"2021-02-19","Meghalaya","India",13951,-25.75,-8.666666666666666,-13.625,5.4,-14.11111111111111,6.5,10449942,9693000,756942,11893.33021561752
"2021-02-19","Melilla","Spain",6751,-34,-15,-26,-31,-13,9,2936011,1764985,1171026,-2348.638203178598
"2021-02-19","Meta","Colombia",41975,-25,5.666666666666667,-20.384615384615383,-32.333333333333336,7.777777777777778,6.25,21307,0,0,30393.389281241492
"2021-02-19","Mie","Japan",2453,-17,-6,-23,-31,-8,4,5039,5039,0,3911.6032200606624
"2021-02-19","Miyagi","Japan",3581,-14,-3,-20,-28,-9,5,5039,5039,0,3822.5701247598195
"2021-02-19","Miyazaki","Japan",1939,-18,-8,-19,-11,-5,4,5039,5039,0,3619.7200742141586
"2021-02-19","Mizoram","India",4407,-41,-11.5,-28.333333333333332,-10.666666666666666,-29.11111111111111,3.8,10449942,9693000,756942,4921.046334280174
"2021-02-19","Molise","Italy",9914,-35,-6.333333333333333,-20,-33.333333333333336,-25,9.666666666666666,3462033,2109787,1352246,-193.82735923167724
"2021-02-19","Moquegua","Peru",19235,-41.666666666666664,-47.333333333333336,-53.333333333333336,-71.33333333333333,-27.666666666666668,17.666666666666668,170822,170822,0,18346.779315939544
"2021-02-19","Morelos","Mexico",25103,-30,-1,-41,-45,-23,12,1574158,1155227,418931,18163.18168232091
"2021-02-19","Nagaland","India",12191,-34.5,-32.333333333333336,-29,-11,-26.6,7.25,10449942,9693000,756942,8324.92474317073
"2021-02-19","Maule","Chile",40816,-21,-3,-23,19.75,-17.4,11.8,2898411,2842621,55790,25128.17259466476
"2021-02-19","Putumayo","Colombia",7758,-7.666666666666667,23,-35.714285714285715,-5,10.25,4,21307,0,0,7319.904439427337
"2021-02-19","Tasmania","Australia",234,-5.1,4.375,-13.25,-31.571428571428573,11.555555555555555,1,0,0,0,-667.714630233156
"2021-02-19","Queensland","Australia",1321,0.1111111111111111,2,-21.192307692307693,-26.444444444444443,5.277777777777778,1.9166666666666667,0,0,0,761.092152631486
"2021-02-19","Tolima","Colombia",64777,-26.5,-14.5,-25.4,-37.5,-7.666666666666667,8.666666666666666,21307,0,0,28606.331843586064
"2021-02-19","Tottori","Japan",209,-13,3,-27,-28,-3,4,5039,5039,0,3062.8049208772504
"2021-02-19","Toyama","Japan",901,-13,2,-37,-19,-3,5,5039,5039,0,3128.608035429193
"2021-02-19","Tripura","India",33392,-22.125,14.833333333333334,-8.222222222222221,3.3333333333333335,-8.555555555555555,5.111111111111111,10449942,9693000,756942,29381.021724891885
"2021-02-19","Tumbes","Peru",11054,-32.5,4,-43.5,-50,-23.666666666666668,13.5,170822,170822,0,10784.29008565343
"2021-02-19","Ucayali","Peru",22146,-15.5,15,-21.5,-46.5,-9.666666666666666,7.5,170822,170822,0,28138.24743236866
"2021-02-19","Umbria","Italy",42359,-43.333333333333336,-7,-27.666666666666668,-29.666666666666668,-25,12.666666666666666,3462033,2109787,1352246,16057.868625380419
"2021-02-19","Utrecht","Netherlands",83556,-38.4375,-0.47368421052631576,29.25,-46.94736842105263,-32.81481481481482,13.285714285714286,783438,628993,154445,45066.141377282554
"2021-02-19","Uttar Pradesh","India",602592,-9.328947368421053,36.223684210526315,0.618421052631579,-2.8026315789473686,-2.710526315789474,7.7368421052631575,10449942,9693000,756942,540990.4499983136
"2021-02-19","Uttarakhand","India",97031,-6.333333333333333,26.5,-4.769230769230769,17.846153846153847,1.8571428571428572,8.285714285714286,10449942,9693000,756942,60210.20385949007
"2021-02-19","Valle del Cauca","Colombia",191789,-23.083333333333332,1.1,-25.608695652173914,-18.833333333333332,-5.36,6.25,21307,0,0,157682.26633903192
"2021-02-19","Veneto","Italy",324545,-28.125,-0.25,-11.75,-33,-18,8.625,3462033,2109787,1352246,219357.96642075252
"2021-02-19","Veracruz","Mexico",54108,-33,-9,-56,-47,-27,12,1574158,1155227,418931,65678.22064077835
"2021-02-19","Victoria","Australia",20479,-9.446428571428571,-1,-0.19230769230769232,-35.575,-10.088235294117647,5.36734693877551,0,0,0,9150.154814859334
"2021-02-19","Wakayama","Japan",1158,-16,2,-11,-22,-4,4,5039,5039,0,3056.3370869505216
"2021-02-19","West Bengal","India",573387,-20.095238095238095,16.761904761904763,-6.714285714285714,-2.3333333333333335,-10.571428571428571,8.761904761904763,10449942,9693000,756942,473821.37721338763
"2021-02-19","Western Australia","Australia",910,5.945945945945946,3.4615384615384617,-10.966666666666667,-16.892857142857142,4.7272727272727275,0.7241379310344828,0,0,0,-140.8773534321165
"2021-02-19","Yamagata","Japan",537,-13,-3,-28,-32,-5,4,5039,5039,0,3049.6129646676013
"2021-02-19","Yamaguchi","Japan",1366,-15,0,-28,-23,-5,4,5039,5039,0,3035.8047589467938
"2021-02-19","Yamanashi","Japan",936,-14,-8,-12,-27,-9,5,5039,5039,0,3114.4332339891926
"2021-02-19","Yucatan","Mexico",31958,-40,-13,-54,-58,-25,15,1574158,1155227,418931,38552.10218884644
"2021-02-19","Zacatecas","Mexico",26929,-37,-11,-50,-37,-25,8,1574158,1155227,418931,23901.077616460334
"2021-02-19","Tokyo","Japan",108365,-34,-5,-25,-37,-25,14,5039,5039,0,32798.114968293674
"2021-02-19","Tokushima","Japan",446,-15,-2,-14,-18,-7,3,5039,5039,0,3056.091357294405
"2021-02-19","Tochigi","Japan",4020,-17,-5,-9,-30,-9,6,5039,5039,0,3838.403142248223
"2021-02-19","Tlaxcala","Mexico",16718,-30,1,-42,-32,-25,14,1574158,1155227,418931,20308.827968272482
"2021-02-19","Quindio","Colombia",31534,-39.5,-1,-36.666666666666664,-56,-10.875,6,21307,0,0,17559.480777071098
"2021-02-19","Quintana Roo","Mexico",19835,-31,-8,-47,-38,-25,11,1574158,1155227,418931,26671.558574764305
"2021-02-19","Rajasthan","India",319363,-12.382352941176471,31.029411764705884,-14.352941176470589,6.117647058823529,-8.176470588235293,8.176470588235293,10449942,9693000,756942,281344.54609754187
"2021-02-19","Risaralda","Colombia",45664,-23.75,8,-32.25,-31.666666666666668,-9.2,8,21307,0,0,19504.708860022434
"2021-02-19","Saarland","Germany",28061,-52,-1,32,-48,-31,13,4966780,3224145,1742635,11479.105410553479
"2021-02-19","Saga","Japan",1007,-12,-2,-14,-23,-8,4,5039,5039,0,2541.034261389876
"2021-02-19","Saitama","Japan",28492,-17,-2,-15,-30,-16,9,5039,5039,0,10448.969927883958
"2021-02-19","San Martin","Peru",28822,-18.8,-2.6666666666666665,-29.75,-41,-15.75,9.333333333333334,170822,170822,0,28972.495071257305
"2021-02-19","Santander","Colombia",89269,-28.77777777777778,7.333333333333333,-32.529411764705884,-19.625,-9.133333333333333,9.285714285714286,21307,0,0,63833.037837124146
"2021-02-19","Saskatchewan","Canada",27245,-12.375,4.625,-16.666666666666668,-52.333333333333336,-25.36842105263158,10.375,1404273,1016579,387694,9309.982427943689
"2021-02-19","Schleswig-Holstein","Germany",40796,-54,3,48,-33,-29,13,4966780,3224145,1742635,17028.050055390468
"2021-02-19","Quebec","Canada",280687,-27.77358490566038,-10.044776119402986,-3.2,-47.5,-23.13684210526316,14.649122807017545,1404273,1016579,387694,238336.72876075184
"2021-02-19","Shiga","Japan",2361,-14,-1,-13,-31,-10,6,5039,5039,0,3468.452940784923
"2021-02-19","Shizuoka","Japan",4963,-13,-5,-10,-27,-7,4,5039,5039,0,3970.0748080782523
"2021-02-19","Sikkim","India",6127,-6.25,6,-29.2,-6.666666666666667,-8.2,8.666666666666666,10449942,9693000,756942,10896.413451285707
"2021-02-19","Sinaloa","Mexico",33288,-27,-4,-30,-33,-22,9,1574158,1155227,418931,50082.59113640985
"2021-02-19","Sindh","Pakistan",255430,1,25,5,16,2,-3,52768,52768,0,176005.68579855043
"2021-02-19","Sonora","Mexico",66781,-28,-7,-37,-30,-24,9,1574158,1155227,418931,68021.43075203456
"2021-02-19","South Australia","Australia",608,-4.24,12.45,-9.785714285714286,-20.533333333333335,4.485714285714286,1.7,0,0,0,-315.087695057429
"2021-02-19","Sucre","Colombia",20233,-36.666666666666664,-6.666666666666667,-35,-89.5,-5.333333333333333,8,21307,0,0,20275.846180036584
"2021-02-19","Tabasco","Mexico",56227,-31,-6,-43,-9,-22,9,1574158,1155227,418931,65377.95859833523
"2021-02-19","Tacna","Peru",19059,-61.5,-42,-59.5,-72,-41.5,24,170822,170822,0,16047.8516680673
"2021-02-19","Tamaulipas","Mexico",50897,-28,-5,-51,-41,-23,12,1574158,1155227,418931,58426.46990152564
"2021-02-19","Tamil Nadu","India",847385,-12.454545454545455,38.0625,-8.818181818181818,-0.06060606060606061,-6.7272727272727275,9.181818181818182,10449942,9693000,756942,776924.3168989376
"2021-02-19","Telangana","India",297435,-20.818181818181817,24.545454545454547,-17.363636363636363,-4.7272727272727275,-11.727272727272727,9.545454545454545,10449942,9693000,756942,289878.4432517314
"2021-02-19","Shimane","Japan",287,-13,-3,-13,-21,-6,4,5039,5039,0,3069.5290431601707
"2021-02-19","Zeeland","Netherlands",15726,-47,5.25,46.833333333333336,-44.857142857142854,-34.285714285714285,12,783438,628993,154445,5511.621739483536
"2021-02-19","La Rioja","Spain",27306,-64,0,-11,-43,-19,10,2936011,1764985,1171026,14499.64157400761
"2021-02-19","La Guajira","Colombia",16058,-34.666666666666664,-25.5,-32.142857142857146,-9.5,-6,9,21307,0,0,13781.179949065305
"2021-02-19","Balochistan","Pakistan",18972,10,6,-20,3,-8,-4,52768,52768,0,25403.22519238124
"2021-02-19","Basilicata","Italy",14692,-30,7.666666666666667,-3.3333333333333335,-37,-20.333333333333332,7.666666666666667,3462033,2109787,1352246,2507.199305380868
"2021-02-19","Berlin","Germany",126583,-59,-4,-13,-46,-40,16,4966780,3224145,1742635,64118.46047572999
"2021-02-19","Bihar","India",262009,-4.918918918918919,34.80555555555556,1.0810810810810811,13.973684210526315,-5.526315789473684,7.157894736842105,10449942,9693000,756942,239974.86233807757
"2021-02-19","Bolivar","Colombia",66237,-31.5,7.333333333333333,-26.125,-36.5,-8.125,8.25,21307,0,0,66656.01066229699
"2021-02-19","Boyaca","Colombia",45340,-28,12.2,-36.857142857142854,-20.75,-0.6363636363636364,10.833333333333334,21307,0,0,19590.586831251836
"2021-02-19","Brandenburg","Germany",74598,-42,1,-9,-36,-23,12,4966780,3224145,1742635,35193.012873282394
"2021-02-19","Bremen","Germany",17343,-55,-1,40,-41,-27,12,4966780,3224145,1742635,4534.638470255487
"2021-02-19","British Columbia","Canada",75835,-14.708333333333334,5.2272727272727275,10.153846153846153,-36.07692307692308,-15.481481481481481,7.391304347826087,1404273,1016579,387694,33708.47255728366
"2021-02-19","Brussels","Belgium",92602,-50,-6,22,-44,-53,17,723221,428872,294500,89167.62310477725
"2021-02-19","Cajamarca","Peru",31035,-35,-4.5,-30.375,-50.333333333333336,-17.333333333333332,15,170822,170822,0,29285.815320091664
"2021-02-19","Calabria","Italy",36198,-27.666666666666668,5.833333333333333,10.166666666666666,-23.6,-24.666666666666668,8,3462033,2109787,1352246,11436.632333515503
"2021-02-19","Caldas","Colombia",46193,-34,-2.3333333333333335,-34.166666666666664,-36.5,-8.875,9,21307,0,0,19403.47851009161
"2021-02-19","Campania","Italy",249781,-28.833333333333332,8,-17.666666666666668,-36.166666666666664,-25.5,8.166666666666666,3462033,2109787,1352246,147181.37719299662
"2021-02-19","Campeche","Mexico",8356,-39,-8,-57,-38,-27,13,1574158,1155227,418931,5160.36261990714
"2021-02-19","Cantabria","Spain",24183,-34,6,15,-23,-15,7,2936011,1764985,1171026,10073.881768681471
"2021-02-19","Casanare","Colombia",12138,-28,2.5,-31.142857142857142,-24.5,0.6666666666666666,6,21307,0,0,9086.678929656095
"2021-02-19","Catalonia","Spain",560565,-41.2,5.2,-7.2,-21,-20,9.6,2936011,1764985,1171026,363277.7319849479
"2021-02-19","Cauca","Colombia",27107,-26.333333333333332,-1,-33.125,-11,-6.7,8.25,21307,0,0,18730.907229346718
"2021-02-19","Cesar","Colombia",39950,-33.75,-2,-24.857142857142858,-49,-6.555555555555555,5.666666666666667,21307,0,0,29828.727084768492
"2021-02-19","Chandigarh","India",21371,-30,-6,-38,-4,-19,5,10449942,9693000,756942,17586.862835974283
"2021-02-19","Chhattisgarh","India",310469,-14.833333333333334,23.238095238095237,-6.25,7.6,-14.607142857142858,6.56,10449942,9693000,756942,267703.92939017795
"2021-02-19","Chiapas","Mexico",9856,-27,-3,-47,-34,-24,9,1574158,1155227,418931,16600.057190900945
"2021-02-19","Baja California Sur","Mexico",25727,-28,-10,-33,-18,-23,7,1574158,1155227,418931,24474.988125773525
"2021-02-19","Ayacucho","Peru",18319,-38.5,-3,-37.6,-69,-21.333333333333332,24,170822,170822,0,18010.791931660493
"2021-02-19","Australian Capital Territory","Australia",118,-2,3,10,-14,3,2,0,0,0,-831.5708111189047
"2021-02-19","La Libertad","Peru",42963,-34.57142857142857,-7.5,-31.75,-53.714285714285715,-24.875,15,170822,170822,0,58360.44556850022
"2021-02-19","Abruzzo","Italy",50204,-39.8,1,-8.4,-35.4,-27.8,12.2,3462033,2109787,1352246,19596.271790150728
"2021-02-19","Aguascalientes","Mexico",22556,-28,-2,-43,-41,-22,10,1574158,1155227,418931,22694.39805996235
"2021-02-19","Aichi","Japan",25518,-19,-3,-16,-29,-11,7,5039,5039,0,10310.847033486181
"2021-02-19","Akita","Japan",269,-10,-2,-6,-28,-6,3,5039,5039,0,2561.320859737487
"2021-02-19","Alberta","Canada",130355,-18.375,3.7333333333333334,-5.7,-41.25,-21.57894736842105,8.470588235294118,1404273,1016579,387694,72282.94990930513
"2021-02-19","Ancash","Peru",40826,-43,-27,-37.55555555555556,-65,-28.75,16.666666666666668,170822,170822,0,42062.84214970907
"2021-02-19","Andalusia","Spain",468648,-41,-0.8888888888888888,-11.333333333333334,-22.444444444444443,-17,8.333333333333334,2936011,1764985,1171026,259964.62393980272
"2021-02-19","Andhra Pradesh","India",889156,-15.428571428571429,27.642857142857142,-16.857142857142858,-5.785714285714286,-3.857142857142857,8.142857142857142,10449942,9693000,756942,864360.6977927602
"2021-02-19","Chiba","Japan",25302,-20,0,-10,-33,-15,10,5039,5039,0,8786.355236317237
"2021-02-19","Antioquia","Colombia",338935,-18.94736842105263,3.8333333333333335,-24.52,-21.714285714285715,-6.204545454545454,6.526315789473684,21307,0,0,220067.3770979964
"2021-02-19","Aomori","Japan",812,-11,-5,-32,-26,-7,3,5039,5039,0,2619.662736432275
"2021-02-19","Apurimac","Peru",10773,-36,-39,-41.25,-59.5,-20.25,24.333333333333332,170822,170822,0,7606.304750997613
"2021-02-19","Aragon","Spain",105207,-40.5,4.5,9.25,-37.75,-21.75,7.75,2936011,1764985,1171026,54342.606721641976
"2021-02-19","Arauca","Colombia",5519,2,25.5,-7,-15.333333333333334,0,6,21307,0,0,4686.980392745042
"2021-02-19","Araucania","Chile",37198,-19,3.3333333333333335,-8,4.666666666666667,-20,11.666666666666666,2898411,2842621,55790,17775.28837522881
"2021-02-19","Arequipa","Peru",58115,-54.25,-28.6,-48.142857142857146,-60.6,-29.333333333333332,23.5,170822,170822,0,71743.29374626656
"2021-02-19","Arica y Parinacota","Chile",14481,-55.5,-17,-68,-40.5,-26.5,16.5,2898411,2842621,55790,14967.135242041673
"2021-02-19","Arunachal Pradesh","India",16836,-40.333333333333336,25,-6.666666666666667,12.5,-29.666666666666668,5,10449942,9693000,756942,19537.61851541662
"2021-02-19","Assam","India",217367,-8.535714285714286,14.88888888888889,-2.6785714285714284,-4.714285714285714,-1.6071428571428572,7.392857142857143,10449942,9693000,756942,211134.8829238426
"2021-02-19","Asturias","Spain",42168,-48,2,15,-24,-23,10,2936011,1764985,1171026,17486.132144679275
"2021-02-19","Atacama","Chile",11367,-25.75,-0.6666666666666666,-10.25,-23.5,-19.5,9.666666666666666,2898411,2842621,55790,7097.917478240792
"2021-02-19","Atlantico","Colombia",121100,-29.75,7.333333333333333,-31.333333333333332,-25.75,-5.818181818181818,7.833333333333333,21307,0,0,141007.8790320521
"2021-02-19","Antofagasta","Chile",35892,-32,-6.333333333333333,-40.5,-29.75,-21.5,9.666666666666666,2898411,2842621,55790,24911.238619332802
"2021-02-19","Chihuahua","Mexico",42358,-26,2,-37,-42,-19,9,1574158,1155227,418931,25305.409746429195
"2021-02-19","Baja California","Mexico",44175,-21,9,-28,-22,-18,7,1574158,1155227,418931,51480.80674773418
"2021-02-19","Coahuila","Mexico",63764,-25,-2,-46,-36,-21,11,1574158,1155227,418931,59913.02501782318
"2021-02-19","Hessen","Germany",183697,-50,-2,34,-46,-28,13,4966780,3224145,1742635,125732.04370289278
"2021-02-19","Hidalgo","Mexico",33803,-33,-4,-53,-49,-27,14,1574158,1155227,418931,29165.649717050484
"2021-02-19","Himachal Pradesh","India",58344,-20.90909090909091,12.5,-15.333333333333334,8.916666666666666,-4.666666666666667,10,10449942,9693000,756942,33560.4622525241
"2021-02-19","Hiroshima","Japan",4994,-19,-4,-19,-30,-9,5,5039,5039,0,4878.186144126068
"2021-02-19","Hokkaido","Japan",18710,-20,-4,-31,-23,-9,4,5039,5039,0,6922.865267394248
"2021-02-19","Huanuco","Peru",24638,-44.333333333333336,-36,-56,-67.66666666666667,-34,19,170822,170822,0,22226.9915788777
"2021-02-19","Hyogo","Japan",17797,-19,-1,-19,-27,-11,7,5039,5039,0,7220.99746059288
"2021-02-19","Ibaraki","Japan",5502,-19,-4,-13,-29,-7,6,5039,5039,0,4958.638980480079
"2021-02-19","Ica","Peru",39231,-56.6,-22.25,-53,-66.8,-34.2,17,170822,170822,0,57064.688746405795
"2021-02-19","Ishikawa","Japan",1762,-16,-1,-36,-33,-7,5,5039,5039,0,3351.984427704471
"2021-02-19","Haryana","India",269498,-16.863636363636363,13.454545454545455,-22.227272727272727,-12.136363636363637,-10.5,6.454545454545454,10449942,9693000,756942,274536.7947441004
